step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud
75,CASH_IN,133705.93,C32396,172068.92,C47825,160164.61,38362.99000000002,293870.54,0
72,CASH_OUT,173771.23,C17869,654242.01,C87370,15088.65,480470.78,188859.88,0
36,CASH_OUT,3600.75,C82336,43627.23,C57055,53274.68,40026.48,56875.43,0
38,PAYMENT,152405.5,C95625,46649.69,C77012,22787.45,0.0,175192.95,0
84,TRANSFER,134573.37,C95159,7177.15,C33769,283549.13,0.0,418122.5,0
99,CASH_IN,2049.27,C42841,27755.05,C59913,162848.58,25705.78,164897.84999999998,0
89,TRANSFER,59935.84,C38698,182423.74,C71642,603373.74,122487.9,663309.58,0
99,CASH_OUT,36344.96,C65225,105922.93,C57164,130696.68,69577.97,167041.63999999998,0
25,CASH_IN,29524.56,C89849,69743.06,C19018,526587.04,40218.5,556111.6000000001,0
93,TRANSFER,17082.64,C84437,218349.21,C91576,217772.86,201266.57,234855.5,0
18,TRANSFER,29214.65,C62595,184730.56,C92284,11345.01,155515.91,40559.66,0
82,CASH_IN,143600.19,C34135,15581.39,C95225,35399.32,0.0,178999.51,0
66,CASH_IN,238400.71,C85406,185383.95,C34339,404772.65,0.0,643173.36,0
54,TRANSFER,43246.1,C42592,88478.63,C85288,675543.55,45232.530000000006,718789.65,0
35,CASH_OUT,33602.03,C50138,31033.04,C69391,331497.21,0.0,365099.24,0
80,CASH_IN,34696.4,C32766,154038.38,C58455,438198.42,119341.98000000001,472894.82,0
61,PAYMENT,76423.58,C32811,21898.55,C32827,41962.16,0.0,118385.74,0
41,PAYMENT,4669.22,C95929,725694.69,C61395,225160.21,721025.47,229829.43,0
33,CASH_OUT,85480.8,C42584,319448.06,C65885,3901.67,233967.26,89382.47,0
68,PAYMENT,252780.34,C13217,40352.98,C61705,143964.77,0.0,396745.11,0
33,CASH_OUT,67817.58,C17163,134336.63,C15156,50376.16,66519.05,118193.74,0
14,CASH_OUT,50829.78,C90611,455406.32,C27429,163953.29,404576.54000000004,214783.07,0
21,PAYMENT,4052.8,C31997,327426.82,C95373,242874.18,323374.02,246926.97999999998,0
48,CASH_IN,79343.1,C38629,69859.47,C60448,64142.39,0.0,143485.49,0
20,PAYMENT,14663.97,C62386,145572.87,C46083,70457.92,130908.9,85121.89,0
8,TRANSFER,61911.66,C34157,191955.87,C32236,158725.6,130044.20999999999,220637.26,0
7,PAYMENT,36952.34,C72077,20571.53,C65582,175636.99,0.0,212589.33,0
67,CASH_IN,30224.53,C53712,107336.04,C29672,64790.02,77111.51,95014.54999999999,0
17,PAYMENT,315882.33,C35467,202991.46,C19440,269172.17,0.0,585054.5,0
33,PAYMENT,154971.54,C79310,5100.62,C32071,67972.51,0.0,222944.05,0
48,CASH_IN,12729.33,C13793,35513.93,C60087,31803.71,22784.6,44533.04,0
76,DEBIT,38016.87,C36063,96438.2,C30646,106461.37,58421.329999999994,144478.24,0
59,PAYMENT,121523.87,C43647,165895.35,C50418,198124.49,44371.48000000001,319648.36,0
86,PAYMENT,173476.78,C49411,733596.39,C54299,117398.66,560119.61,290875.44,0
22,CASH_OUT,74762.17,C58012,328074.29,C68985,185509.51,253312.12,260271.68,0
30,CASH_OUT,230558.49,C99315,189743.35,C66356,1032.38,0.0,231590.87,0
38,CASH_IN,44875.91,C16676,54104.17,C51356,563402.59,9228.259999999995,608278.5,0
51,PAYMENT,7918.34,C33046,498125.92,C56306,387229.83,490207.57999999996,395148.17000000004,0
54,PAYMENT,283898.63,C70292,204563.27,C40696,53756.99,0.0,337655.62,0
8,CASH_OUT,53401.5,C79843,169444.12,C52887,5804.31,116042.62,59205.81,0
27,CASH_OUT,2335.04,C21656,297856.25,C96902,37317.76,295521.21,39652.8,0
27,CASH_OUT,127011.24,C26400,120577.96,C57294,311083.07,0.0,438094.31,0
98,CASH_IN,29006.07,C43433,98682.95,C96374,8772.61,69676.88,37778.68,0
21,CASH_OUT,9542.72,C53848,4083.35,C92249,70931.0,0.0,80473.72,0
30,PAYMENT,185831.94,C21301,121763.9,C21319,262556.64,0.0,448388.58,0
97,CASH_OUT,27782.71,C79905,210841.62,C18697,299375.4,183058.91,327158.11000000004,0
28,TRANSFER,78388.55,C87093,10158.25,C76456,13948.02,0.0,92336.57,0
64,TRANSFER,94743.46,C43254,362676.95,C45711,70153.9,267933.49,164897.36,0
97,CASH_IN,290067.14,C84971,199494.28,C39022,73595.72,0.0,363662.86,0
69,CASH_OUT,50498.72,C30379,153955.81,C10263,161932.73,103457.09,212431.45,0
61,PAYMENT,69596.5,C89229,319418.56,C81725,87062.72,249822.06,156659.22,0
48,TRANSFER,35908.98,C96321,39259.01,C92992,5221.04,3350.029999999999,41130.020000000004,0
19,PAYMENT,62814.17,C31912,124218.23,C56857,11432.76,61404.06,74246.93,0
4,PAYMENT,709.41,C71017,119329.12,C83649,25915.65,118619.70999999999,26625.06,0
35,CASH_OUT,195685.43,C38566,18832.9,C82298,120229.98,0.0,315915.41,0
64,CASH_OUT,6822.73,C19037,80808.11,C61139,3121.13,73985.38,9943.86,0
49,TRANSFER,28247.86,C45104,289803.63,C53129,61603.74,261555.77000000002,89851.6,0
17,TRANSFER,126976.89,C72386,296440.41,C16487,300684.78,169463.51999999996,427661.67000000004,0
44,PAYMENT,102596.37,C26551,279483.77,C42817,895622.38,176887.40000000002,998218.75,0
92,PAYMENT,139334.52,C28179,13572.54,C98581,164125.87,0.0,303460.39,0
30,PAYMENT,70369.15,C58760,52235.45,C58298,49795.98,0.0,120165.13,0
93,CASH_IN,263942.87,C39624,175958.03,C71034,192801.85,0.0,456744.72,0
46,CASH_OUT,290032.78,C67708,3405.21,C90929,129411.16,0.0,419443.94000000006,0
6,CASH_IN,141845.38,C41822,47364.65,C82943,126444.09,0.0,268289.47,0
99,CASH_OUT,38817.08,C57722,57325.36,C49516,215205.77,18508.28,254022.84999999998,0
37,CASH_OUT,4202.71,C48610,309829.27,C17387,76113.95,305626.56,80316.66,0
24,PAYMENT,79702.0,C43750,707420.98,C84774,7905.24,627718.98,87607.24,0
93,PAYMENT,909.98,C18453,80419.76,C20857,43728.26,79509.78,44638.240000000005,0
46,CASH_OUT,165753.64,C79604,150247.68,C29495,47275.29,0.0,213028.93000000002,0
53,TRANSFER,88684.0,C22597,122311.16,C42870,568915.59,33627.16,657599.59,0
95,CASH_OUT,96475.55,C18078,534793.05,C87930,3387.12,438317.50000000006,99862.67,0
99,TRANSFER,6232.96,C84064,353684.58,C66553,700254.93,347451.62,706487.89,0
60,DEBIT,88153.09,C80426,98355.11,C38371,222782.43,10202.020000000004,310935.52,0
97,TRANSFER,19813.06,C41085,148522.76,C28499,272565.49,128709.70000000001,292378.55,0
63,PAYMENT,51520.77,C28654,3129.73,C34277,14290.0,0.0,65810.76999999999,0
85,CASH_IN,38444.33,C32655,84212.09,C52624,9724.92,45767.759999999995,48169.25,0
32,TRANSFER,28275.15,C61622,98058.83,C51448,34979.6,69783.68,63254.75,0
87,CASH_IN,59252.55,C54538,2182.51,C11354,203552.79,0.0,262805.34,0
33,PAYMENT,143520.64,C36807,23076.46,C38348,347417.88,0.0,490938.52,0
67,CASH_OUT,26555.69,C57888,117342.63,C11436,336880.52,90786.94,363436.21,0
18,PAYMENT,71432.72,C10367,218291.99,C71546,41162.6,146859.27,112595.32,0
25,PAYMENT,44106.82,C88358,354070.38,C35918,67045.72,309963.56,111152.54000000001,0
95,CASH_OUT,106181.25,C73748,13443.13,C83586,305226.58,0.0,411407.83,0
54,PAYMENT,83714.53,C54387,81375.13,C34410,372559.62,0.0,456274.15,0
58,PAYMENT,104999.03,C31430,186304.82,C92651,367016.3,81305.79000000001,472015.32999999996,0
67,CASH_IN,403341.87,C86465,204887.71,C50639,134708.97,0.0,538050.84,0
46,CASH_IN,70722.44,C88939,12400.19,C46277,150336.43,0.0,221058.87,0
24,PAYMENT,10845.12,C85664,64930.31,C19649,813804.46,54085.189999999995,824649.58,0
32,PAYMENT,4585.71,C58485,17319.62,C34851,102960.14,12733.91,107545.85,0
47,CASH_OUT,5168.88,C42924,130480.39,C91459,217100.51,125311.51,222269.39,0
86,CASH_IN,43413.74,C64875,114872.92,C17743,79466.3,71459.18,122880.04000000001,0
23,DEBIT,128961.34,C74544,839.86,C63742,84085.77,0.0,213047.11,0
66,PAYMENT,183325.58,C75816,72641.31,C37605,512753.5,0.0,696079.08,0
27,CASH_OUT,90151.8,C30879,47920.96,C31192,688704.02,0.0,778855.8200000001,0
2,PAYMENT,65389.65,C39506,252369.98,C21425,50686.79,186980.33000000002,116076.44,0
90,PAYMENT,187495.37,C37452,382671.86,C16184,199980.69,195176.49,387476.06,0
17,PAYMENT,5839.46,C16685,73061.82,C24773,53435.03,67222.36,59274.49,0
33,PAYMENT,39095.32,C65460,41256.24,C50032,107898.45,2160.9199999999983,146993.77,0
9,CASH_OUT,5908.13,C85840,233276.15,C23123,233439.91,227368.02,239348.04,0
43,PAYMENT,267517.55,C77726,597720.49,C33509,500529.76,330202.94,768047.31,0
48,CASH_IN,9342.36,C54236,57993.51,C86779,13334.32,48651.15,22676.68,0
39,CASH_OUT,320770.66,C70078,7642.17,C10308,338268.43,0.0,659039.09,0
93,PAYMENT,131237.88,C22797,194219.52,C61806,257679.62,62981.639999999985,388917.5,0
42,CASH_IN,68228.44,C96558,197310.64,C86071,386989.15,129082.20000000001,455217.59,0
26,CASH_IN,37484.49,C57880,60918.05,C11882,574170.21,23433.560000000005,611654.7,0
99,CASH_OUT,77020.23,C18346,124433.26,C98716,15168.08,47413.03,92188.31,0
50,PAYMENT,102916.05,C93887,12783.82,C69246,432200.19,0.0,535116.24,0
25,PAYMENT,65643.49,C28718,168367.45,C22277,55026.63,102723.96,120670.12,0
24,PAYMENT,249494.36,C60019,185681.89,C23544,157673.07,0.0,407167.43,0
13,TRANSFER,15000.54,C38864,34299.22,C62981,84525.39,19298.68,99525.93,0
60,PAYMENT,13742.41,C83181,236166.72,C32942,77538.89,222424.31,91281.3,0
7,CASH_OUT,151194.32,C15289,4931.26,C24317,148408.42,0.0,299602.74,0
57,PAYMENT,82262.26,C78283,253868.91,C93517,386678.33,171606.65000000002,468940.59,0
36,TRANSFER,52102.4,C63152,300595.87,C26463,99871.4,248493.47,151973.8,0
45,TRANSFER,171732.14,C58635,9297.36,C61308,229178.17,0.0,400910.31000000006,0
20,PAYMENT,279795.23,C43252,323346.77,C47844,303739.21,43551.54000000004,583534.44,0
65,TRANSFER,74384.0,C43870,195509.03,C69576,507593.33,121125.03,581977.3300000001,0
8,TRANSFER,84075.08,C55517,60720.67,C78391,169296.36,0.0,253371.44,0
16,CASH_IN,5656.99,C12353,4433.78,C13824,7653.51,0.0,13310.5,0
14,CASH_OUT,69004.75,C90163,437815.53,C60700,45025.81,368810.78,114030.56,0
76,TRANSFER,1991.51,C25809,71699.36,C44068,72258.02,69707.85,74249.53,0
87,CASH_IN,52070.53,C30146,159196.61,C31109,437777.44,107126.07999999999,489847.97,0
15,CASH_OUT,339223.8,C26878,42419.85,C33548,460374.83,0.0,799598.63,0
92,PAYMENT,143784.13,C54103,434408.14,C90125,637218.98,290624.01,781003.11,0
98,PAYMENT,132581.04,C19776,32327.52,C60185,152202.46,0.0,284783.5,0
66,PAYMENT,153647.29,C38734,33402.68,C85211,251006.18,0.0,404653.47,0
32,PAYMENT,189498.72,C24604,309287.21,C86090,116782.48,119788.49000000002,306281.2,0
87,TRANSFER,4364.33,C62822,13939.58,C19631,1733.36,9575.25,6097.69,0
63,CASH_OUT,211607.75,C80209,281916.08,C54053,302013.77,70308.33000000002,513621.52,0
86,CASH_IN,148994.61,C37565,26185.02,C61899,817076.14,0.0,966070.75,0
51,PAYMENT,115174.39,C87056,179182.29,C86985,197262.83,64007.90000000001,312437.22,0
25,TRANSFER,52042.69,C92802,69969.64,C21591,47611.84,17926.949999999997,99654.53,0
58,TRANSFER,35744.75,C99132,63504.21,C94357,268317.72,27759.46,304062.47,0
63,CASH_IN,21312.27,C88866,212023.87,C47763,60619.59,190711.6,81931.86,0
62,PAYMENT,41795.68,C30152,188254.27,C56767,232462.76,146458.59,274258.44,0
22,PAYMENT,210603.85,C24460,66181.62,C22360,164981.66,0.0,375585.51,0
58,PAYMENT,5811.83,C35030,22279.17,C96486,207666.8,16467.339999999997,213478.62999999998,0
58,CASH_OUT,129527.79,C49944,67787.06,C61086,104162.35,0.0,233690.14,0
86,TRANSFER,8899.9,C68456,155380.07,C39553,118001.43,146480.17,126901.32999999999,0
49,CASH_OUT,12421.98,C37203,218.98,C80542,384898.16,0.0,397320.13999999996,0
52,PAYMENT,22281.94,C54580,292468.72,C18005,3100.0,270186.77999999997,25381.94,0
42,PAYMENT,112040.24,C14493,448546.34,C18894,35820.74,336506.10000000003,147860.98,0
70,TRANSFER,190656.52,C17243,314801.72,C67799,122960.07,124145.19999999998,313616.58999999997,0
15,CASH_IN,15289.04,C15275,156204.64,C11838,780009.67,140915.6,795298.7100000001,0
54,TRANSFER,26641.78,C39705,91589.02,C40771,22473.1,64947.240000000005,49114.88,0
60,CASH_IN,100692.25,C78332,12210.33,C54777,28210.39,0.0,128902.64,0
97,TRANSFER,60911.35,C62794,192355.62,C89699,13385.01,131444.27,74296.36,0
8,PAYMENT,100369.08,C26993,75732.88,C77188,499667.37,0.0,600036.45,0
53,CASH_OUT,17234.44,C77908,51155.75,C49683,157588.87,33921.31,174823.31,0
60,PAYMENT,61544.88,C90788,60177.15,C47321,13310.06,0.0,74854.94,0
5,PAYMENT,41621.05,C68758,4453.47,C35153,147453.71,0.0,189074.76,0
68,PAYMENT,57397.38,C94352,118309.97,C26540,20955.04,60912.590000000004,78352.42,0
6,PAYMENT,35148.64,C45007,215511.34,C11446,72349.41,180362.7,107498.05,0
96,TRANSFER,15460.51,C32944,258254.43,C34924,122815.64,242793.91999999998,138276.15,0
94,TRANSFER,109896.15,C27944,261675.71,C26028,28545.75,151779.56,138441.9,0
47,TRANSFER,110569.8,C13883,11325.4,C84829,172705.52,0.0,283275.32,0
99,TRANSFER,30704.94,C64167,402193.28,C91061,322023.47,371488.34,352728.41,0
55,CASH_OUT,86077.02,C16761,297791.59,C95506,105030.56,211714.57,191107.58000000002,0
40,PAYMENT,326215.05,C93335,18016.51,C42028,206154.14,0.0,532369.19,0
52,CASH_OUT,77030.61,C21037,12110.95,C72259,174455.76,0.0,251486.37,0
16,PAYMENT,37686.96,C13405,307659.11,C50171,117759.79,269972.14999999997,155446.75,0
13,CASH_OUT,36897.58,C13037,412434.56,C15962,18352.83,375536.98,55250.41,0
30,CASH_OUT,177932.8,C24088,114528.12,C88536,556366.99,0.0,734299.79,0
19,CASH_OUT,67035.06,C48103,86949.96,C13097,32528.06,19914.90000000001,99563.12,0
17,CASH_OUT,30553.73,C88848,181252.74,C47368,107618.81,150699.00999999998,138172.54,0
63,PAYMENT,99665.2,C45731,181412.28,C81382,7965.48,81747.08,107630.68,0
19,TRANSFER,200066.13,C58932,173814.4,C68544,130996.45,0.0,331062.58,1
92,CASH_OUT,129997.93,C92205,332889.5,C51898,162675.09,202891.57,292673.02,0
58,TRANSFER,9030.26,C15179,132436.45,C60230,76124.14,123406.19000000002,85154.4,0
55,TRANSFER,41803.26,C64638,41979.82,C45075,114381.65,176.55999999999767,156184.91,0
90,PAYMENT,167510.36,C22397,221919.81,C45716,90701.08,54409.45000000001,258211.44,0
90,PAYMENT,54172.54,C68083,142847.19,C30290,308007.58,88674.65,362180.12,0
62,CASH_OUT,659123.0,C51399,167888.96,C96691,117763.7,0.0,776886.7,0
23,PAYMENT,41845.99,C13417,120971.19,C57493,422676.75,79125.20000000001,464522.74,0
9,PAYMENT,238049.21,C59907,123430.04,C52224,264715.56,0.0,502764.77,0
12,CASH_IN,61516.16,C61173,96880.64,C16021,653684.02,35364.479999999996,715200.18,0
1,PAYMENT,274885.74,C98005,58106.57,C51782,107109.68,0.0,381995.42,0
58,TRANSFER,54697.97,C67807,36817.87,C12172,85628.83,0.0,140326.8,0
1,CASH_IN,63196.67,C21095,29953.62,C38362,166854.19,0.0,230050.86,0
34,PAYMENT,77827.76,C99702,443654.78,C24244,177090.08,365827.02,254917.83999999997,0
96,CASH_IN,4060.49,C88722,454088.72,C25225,54135.08,450028.23,58195.57,0
48,PAYMENT,8779.42,C53519,387448.07,C90797,69241.2,378668.65,78020.62,0
89,PAYMENT,192813.77,C92218,352059.48,C43424,397031.74,159245.71,589845.51,0
1,PAYMENT,30809.15,C23792,16078.15,C73456,52734.17,0.0,83543.32,0
16,CASH_OUT,98688.08,C26728,76177.01,C44848,483889.96,0.0,582578.04,0
61,CASH_IN,30110.71,C62535,348870.5,C48922,649108.52,318759.79,679219.23,0
64,CASH_IN,43399.23,C84821,37518.33,C30075,235358.91,0.0,278758.14,0
63,CASH_OUT,92713.98,C23338,372924.64,C99111,305148.44,280210.66000000003,397862.42,0
69,PAYMENT,41344.1,C50033,548793.64,C86965,301456.86,507449.54000000004,342800.95999999996,0
22,CASH_IN,129394.35,C95905,396417.49,C34621,381420.23,267023.14,510814.57999999996,0
93,CASH_OUT,72679.6,C49095,104957.29,C45719,192484.92,32277.689999999988,265164.52,0
67,PAYMENT,141365.53,C72149,143806.16,C14618,638711.87,2440.6300000000047,780077.4,0
76,CASH_IN,24072.07,C93744,380833.81,C95503,123601.03,356761.74,147673.1,0
26,CASH_IN,103554.26,C10048,172118.87,C23235,82074.74,68564.61,185629.0,0
16,CASH_OUT,37592.28,C36396,450489.94,C31838,86121.9,412897.66000000003,123714.18,0
51,PAYMENT,43562.3,C98764,123120.34,C91595,130783.21,79558.04,174345.51,0
86,DEBIT,20652.69,C45398,148046.66,C18086,576188.4,127393.97,596841.09,0
57,PAYMENT,13756.87,C18703,75380.26,C23767,70952.98,61623.38999999999,84709.84999999999,0
29,CASH_OUT,213173.78,C49865,42412.93,C71668,287695.06,0.0,500868.83999999997,0
78,PAYMENT,292390.94,C95365,2639.53,C38578,100958.25,0.0,393349.19,0
92,CASH_IN,50015.09,C73264,45412.65,C78181,140030.09,0.0,190045.18,0
69,PAYMENT,144192.46,C51353,67797.37,C96907,30697.55,0.0,174890.00999999998,0
47,CASH_OUT,162712.72,C37123,178756.42,C25187,549120.1,16043.700000000012,711832.82,0
94,PAYMENT,15297.84,C19738,83245.11,C22168,894019.53,67947.27,909317.37,0
62,CASH_OUT,279828.28,C96178,31960.64,C86100,43254.7,0.0,323082.98000000004,0
69,CASH_IN,165137.47,C10485,53409.37,C34625,2514.02,0.0,167651.49,0
76,CASH_IN,155882.08,C65158,65560.11,C79586,193871.61,0.0,349753.68999999994,0
16,PAYMENT,258350.76,C59933,52526.45,C75764,433630.88,0.0,691981.64,0
90,TRANSFER,43522.78,C37064,15939.68,C25459,146396.99,0.0,189919.77,0
90,PAYMENT,217761.22,C40263,52168.52,C94310,287413.7,0.0,505174.92000000004,0
48,TRANSFER,621547.26,C68792,66433.69,C67179,19590.63,0.0,641137.89,0
85,CASH_IN,26311.42,C66657,348454.09,C37213,222377.25,322142.67000000004,248688.66999999998,0
39,CASH_OUT,12946.5,C74877,13798.82,C78269,24330.83,852.3199999999997,37277.33,0
33,PAYMENT,11518.49,C92418,1654.0,C28106,71483.53,0.0,83002.02,0
94,TRANSFER,47398.85,C13958,192643.7,C68137,173591.91,145244.85,220990.76,0
23,CASH_OUT,165427.14,C32362,62084.66,C12705,33010.68,0.0,198437.82,1
10,PAYMENT,138961.94,C18244,298319.73,C64820,411610.44,159357.78999999998,550572.38,0
69,PAYMENT,21980.54,C22179,45424.49,C22573,587404.96,23443.949999999997,609385.5,0
34,PAYMENT,76513.6,C13146,54457.78,C65205,87184.83,0.0,163698.43,0
52,PAYMENT,44869.04,C92608,327202.52,C45145,170381.27,282333.48000000004,215250.31,0
95,TRANSFER,178281.27,C70587,95011.72,C37227,156252.66,0.0,334533.93,0
10,CASH_IN,163052.61,C90587,585.82,C29876,69588.18,0.0,232640.78999999998,0
19,PAYMENT,166145.21,C96777,45258.37,C21962,232481.78,0.0,398626.99,0
58,CASH_IN,74499.78,C44967,199947.16,C20552,60183.2,125447.38,134682.97999999998,0
96,CASH_OUT,164747.76,C76957,171565.26,C10929,460976.18,6817.5,625723.94,0
1,CASH_OUT,132185.13,C93530,538946.87,C56720,179743.02,406761.74,311928.15,0
69,PAYMENT,74393.69,C18304,467197.25,C25591,164953.78,392803.56,239347.47,0
4,PAYMENT,148173.34,C89208,247484.33,C62025,278177.08,99310.98999999999,426350.42000000004,0
16,PAYMENT,47298.57,C97907,224293.34,C22504,56062.82,176994.77,103361.39,0
24,CASH_OUT,151325.53,C77696,84206.73,C62199,292619.75,0.0,443945.28,0
80,CASH_OUT,97650.1,C16367,20882.67,C13149,262171.47,0.0,359821.56999999995,0
2,CASH_IN,197962.14,C88450,352339.73,C56056,38952.73,154377.58999999997,236914.87000000002,0
92,TRANSFER,222871.47,C46786,262568.96,C27610,174377.96,39697.49000000002,397249.43,0
32,TRANSFER,49222.19,C58538,127610.62,C43681,3511.19,78388.43,52733.380000000005,0
91,TRANSFER,33947.01,C73719,467711.8,C21012,101794.07,433764.79,135741.08000000002,0
84,PAYMENT,32862.13,C46011,402321.62,C33906,223278.22,369459.49,256140.35,0
24,PAYMENT,39470.01,C31334,153870.46,C94066,379932.46,114400.44999999998,419402.47000000003,0
12,CASH_IN,5203.66,C69925,76523.44,C45758,595244.33,71319.78,600447.99,0
50,PAYMENT,267701.6,C91237,228361.09,C96044,356016.38,0.0,623717.98,0
35,CASH_IN,13236.83,C40282,201874.42,C17743,263075.18,188637.59000000003,276312.01,0
33,PAYMENT,210335.72,C32062,199572.68,C76484,401707.0,0.0,612042.72,0
33,PAYMENT,66858.75,C63095,55605.95,C29186,201022.38,0.0,267881.13,0
61,CASH_OUT,230610.04,C50547,124039.46,C92248,73262.03,0.0,303872.07,0
51,PAYMENT,269698.37,C76179,33977.74,C97930,61429.8,0.0,331128.17,0
43,CASH_IN,172154.09,C87260,372311.77,C34366,20896.01,200157.68000000002,193050.1,0
12,CASH_IN,52249.99,C32932,95139.15,C59397,47863.24,42889.159999999996,100113.23,0
67,CASH_OUT,53182.15,C28277,489731.0,C41462,900687.87,436548.85,953870.02,0
65,DEBIT,339406.63,C68194,367644.43,C49910,77594.19,28237.79999999999,417000.82,0
33,PAYMENT,41060.9,C97467,274204.42,C55472,233309.54,233143.52,274370.44,0
40,TRANSFER,52960.62,C98149,131137.62,C59671,111278.38,78177.0,164239.0,0
74,CASH_IN,34368.88,C43188,176635.95,C23694,101977.37,142267.07,136346.25,0
43,TRANSFER,72097.76,C70069,142866.75,C51383,468072.43,70768.99,540170.19,0
44,PAYMENT,94271.26,C42981,12315.31,C18123,44431.77,0.0,138703.03,0
29,PAYMENT,108780.48,C65520,139138.58,C44089,93176.66,30358.09999999999,201957.14,0
13,TRANSFER,17255.36,C85087,28357.33,C80617,144686.26,11101.970000000001,161941.62,0
12,CASH_OUT,42554.61,C58077,164147.85,C41486,95257.29,121593.24,137811.9,0
95,PAYMENT,551349.83,C12985,201982.94,C18291,68001.09,0.0,619350.9199999999,0
46,TRANSFER,7426.72,C67764,142941.4,C72708,51242.84,135514.68,58669.56,0
2,PAYMENT,46556.7,C85426,603156.77,C96106,75833.03,556600.0700000001,122389.73,0
35,TRANSFER,23802.0,C66708,41788.89,C95678,536665.29,17986.89,560467.29,0
87,CASH_IN,33082.73,C99637,164946.67,C72821,10390.78,131863.94,43473.51,0
81,CASH_OUT,62967.17,C95770,68738.54,C95799,442762.33,5771.369999999995,505729.5,0
90,TRANSFER,431065.85,C66103,49525.06,C42612,61981.14,0.0,493046.99,0
8,PAYMENT,167337.62,C25673,80151.23,C35788,55759.37,0.0,223096.99,0
93,PAYMENT,27535.84,C13452,823500.08,C46877,53684.4,795964.24,81220.24,0
26,PAYMENT,14785.54,C82372,166399.68,C96005,429325.48,151614.13999999998,444111.01999999996,0
74,CASH_OUT,93190.64,C70754,158835.98,C69242,576751.08,65645.34000000001,669941.72,0
90,PAYMENT,209010.67,C85600,85796.71,C99616,423290.71,0.0,632301.38,0
34,TRANSFER,22347.2,C27511,73031.05,C78851,80231.48,50683.850000000006,102578.68,0
7,CASH_OUT,21712.96,C59316,93737.86,C97846,287701.65,72024.9,309414.61000000004,0
68,CASH_OUT,115233.66,C16538,168674.77,C59674,31743.45,53441.109999999986,146977.11000000002,0
58,CASH_OUT,35268.31,C81080,49643.41,C23948,559201.8,14375.100000000006,594470.1100000001,0
75,CASH_OUT,4237.29,C23583,56662.06,C55278,90965.93,52424.77,95203.21999999999,0
29,PAYMENT,36020.82,C16304,277760.63,C53115,13945.52,241739.81,49966.34,0
36,PAYMENT,23657.69,C57916,230563.7,C85727,77942.73,206906.01,101600.42,0
89,CASH_OUT,39696.38,C28477,253387.02,C26063,146058.96,213690.63999999998,185755.34,0
21,PAYMENT,168456.33,C32005,250808.49,C54314,319345.63,82352.16,487801.95999999996,0
36,PAYMENT,111875.97,C49209,74255.65,C52091,4609.38,0.0,116485.35,0
10,CASH_OUT,32814.25,C13266,105595.66,C84975,5579.41,72781.41,38393.66,0
